radius,norm_height,angle_degrees,Gauss_Curvature,Mean_Curvature,K1,K2,thickness,phh3
256.26347286078817,0.955665743064345,13.041103156760073,-6.719450524453779e-07,0.0017100148408096113,0.0037719433387149483,-0.00035191365709572584,41.76681232405997,38.512405
346.37906840178874,0.8623955397220678,-90.93902863439641,-6.826116643700864e-07,0.0007702603589908243,0.0018779869444306965,-0.0003374662264490481,65.38460337503425,59.617443
329.0766700906232,0.8646264667638915,-59.77107502499109,4.107561902173996e-07,0.0014399008602384497,0.0028172980207951817,6.250369968171713e-05,60.57957027413772,59.083374
393.95491273662043,0.8434575995799749,-36.73651392152911,3.350914413224601e-06,0.0020812562340827975,0.0030748078768053086,0.001087704591360286,62.49318936503721,58.11212
372.7577931052155,0.8269639435655131,-63.20212342273467,1.9566042718766473e-06,0.0016140421897156876,0.0024488865092774327,0.0007791978701539427,66.10403787392914,63.162476
359.86519242542005,0.8175129935186057,-91.96888085150711,3.068379625075295e-07,0.0012009092393329731,0.002284366279373704,0.0001174521992922431,71.57777368652272,61.125465
392.8488632821454,0.7754269628479481,-52.61656919736136,1.796187793320884e-06,0.001793550635534116,0.002932007782302734,0.000655093488765499,71.16846403780322,63.11293
422.83461895717403,0.81182068413334,-43.697362608246124,3.5674808668599104e-06,0.0020481432968700733,0.0028683730684843523,0.0012279135252557943,65.94903359413519,59.633247
563.4242431547212,0.8975315113759451,-136.73469375217422,3.8197130833189684e-07,0.0013947664504733535,0.002726341561000304,6.319133994640257e-05,67.08253488057365,34.580044
310.4827042055199,0.8786426818063061,-38.90045136048883,-1.846497091619272e-07,0.0015653766951193807,0.003371977353438603,-0.00024122396319984182,53.200491507667664,53.258377
533.0296797883934,0.8909838515115412,-131.38747044848355,-1.046230641646206e-07,0.0008428873760255787,0.0018104032296455343,-0.00012462847759437697,67.82080281139588,32.323322
369.69015025664663,0.7849327898750338,-73.8586029375706,6.424058011458241e-07,0.0015963791822535683,0.0029056010796960612,0.00028715728481107524,73.96579531550456,62.65431
387.13479722919294,0.8446628749011962,-111.12414051989863,-5.340726312152986e-08,0.0007965453120451576,0.0016600692022542335,-6.697857816391824e-05,73.26788630288823,58.349922
466.61228965353257,0.9478756145488966,-153.8518217397681,1.449664095937088e-06,0.00158577031046871,0.002687674877084948,0.0004838657438524719,76.6838328984794,46.554844
360.26941732556395,0.8672696919580188,-16.672191090256405,2.568975465894324e-06,0.002220713291180237,0.003793350492621512,0.0006480760897389623,44.98587165528129,47.65573
343.4921413803706,0.7710558335791665,-89.89067686465832,-1.2830333284008726e-06,0.0012197905423158154,0.002906522319176201,-0.00046694123454457063,72.10425782324592,58.65794
445.30409660643187,0.8348420097987606,-17.033391354326568,5.347196760925051e-06,0.0026133944740529295,0.0038721413199759133,0.0013546476281299457,47.50109165735445,44.70487
449.82717296177384,0.7990515508681495,-29.149838023114995,3.6215700224377073e-06,0.0021606254216448993,0.0032207830772311204,0.0011004677660586782,65.20209876275598,53.581978
24.882444804295744,0.9942987526827611,54.73496346870607,5.756967315023993e-07,0.0016040856846581731,0.003078005814745932,0.00013016555457041412,50.71561990118654,44.14797
409.61318062432485,0.8270113242156496,-129.33192606972244,-1.561123531114464e-07,0.000838457666774906,0.0017425048506761547,-6.558951712634238e-05,78.72287589138361,54.7979
361.92222232694604,0.8137115853330074,-112.96020645478893,-9.443722833618988e-07,0.0007399092488526884,0.0019706573818504304,-0.0004908388841450536,73.81354446328277,60.34534
