stage,timepoint,radius,norm_height,angle_degrees,thickness,phh3,Curvature,Gauss_Curvature,Mean_Curvature,K1,K2
hh17,2025-09-18-14-26,160.77190153773986,0.9855106243122104,-131.00192525499378,47.79958733425704,53.099506,1.695198887357062e-05,1.981367814590729e-05,0.0047796656307289,0.0065608022485246,0.0029985290129332
hh17,2025-09-18-14-26,141.12137417213972,0.9895183632245984,-101.97917798758309,50.59805787797225,53.31839,1.7197243269601903e-05,2.1658953983158567e-05,0.0047727447253395,0.0060146926347305,0.0035307968159484
hh17,2025-09-18-14-26,152.8469592057302,0.986856816239838,-107.748594215085,51.56758525708641,53.577705,1.526476138359143e-05,1.852610886363741e-05,0.0044956928419397,0.0058834848331623,0.003107900850717
hh17,2025-09-18-14-26,159.53333085330038,0.98405628370202,-103.50542202357416,52.07542235352387,53.69859,1.386424242079498e-05,1.6488056277524503e-05,0.0042537162763105,0.0056130825671003,0.0028943499855207
hh17,2025-09-18-14-26,156.83880435555233,0.9838567665142862,-93.75550491856023,51.567816330451286,53.975685,1.433273622928084e-05,1.7401775359542503e-05,0.0042960652633665,0.0055264393976386,0.0030656911290944
hh17,2025-09-18-14-26,165.3333498889982,0.9800423949863992,-99.45017819456989,52.16757285917597,54.112595,1.2412572702285974e-05,1.4560439717467888e-05,0.0039966564550401,0.0052878348939642,0.0027054780161161
hh17,2025-09-18-14-26,164.58197201864158,0.9837569639932536,-112.70856769598188,51.45278872649965,53.748928,1.3581948732683853e-05,1.5876203857267196e-05,0.0042487779967169,0.0057638830917815,0.0027336729016522
hh17,2025-09-18-14-26,175.70906547125566,0.9800228913247184,-116.77506112855647,50.47450394191631,54.1846,1.2007016679308734e-05,1.3704303847355504e-05,0.0040129403410568,0.00558652544621,0.0024393552359036
hh17,2025-09-18-14-26,218.3241348978752,0.9293908584756324,-28.17059404360037,37.154259876621566,52.5605,1.1495399171688556e-05,1.1182782853158955e-05,0.0039231762758181,0.0059854143751746,0.0018609381764615
hh17,2025-09-18-14-26,221.14628774388524,0.9306916297136704,-25.46203402200041,37.830415050084966,50.89796,1.3993647002127863e-05,1.2914981879784347e-05,0.0041836283412191,0.0063440693509027,0.0020231873315356
hh17,2025-09-18-14-26,221.5939370009266,0.93878283797254,-25.785778437982856,38.820892446064015,51.735138,1.5162239926616113e-05,1.6184564675132485e-05,0.0044494380481924,0.0064354961051879,0.0024633799911969
hh17,2025-09-18-14-26,217.14821017512125,0.9446115336221164,-29.87858499598252,39.7431195095448,54.56673,1.3272762095673444e-05,1.655069126972981e-05,0.0043639536637781,0.0060882124862091,0.0026396948413472
hh17,2025-09-18-14-26,224.07952839084288,0.931509729252277,-22.317113833875112,38.22473557952811,48.895702,1.717617404112004e-05,1.4932874104314169e-05,0.0044765271076813,0.0067671326511617,0.0021859215642009
hh17,2025-09-18-14-26,267.60856230775056,0.9210263353902376,-135.83503238253277,33.89551591114816,54.21514,1.0540760686429666e-05,8.93605919368138e-06,0.0031895140627388,0.0043532459866076,0.0020257821388699
hh17,2025-09-18-14-26,267.30806285722014,0.9251696335367396,-137.0620656882997,34.097171446717546,54.661694,1.1254326337594444e-05,9.213931041423136e-06,0.0032644340210068,0.004508357206619,0.0020205108353946
hh17,2025-09-18-14-26,262.1336725372799,0.924483754767635,-136.05555936962134,35.02644465322808,55.875877,1.0550890287241856e-05,8.728923325913145e-06,0.0031628270304629,0.0043341556571654,0.0019914984037604
hh17,2025-09-18-14-26,255.47504332097665,0.9282054399753726,-136.23029111484513,35.67916019499686,57.762486,1.0356259839212018e-05,8.642832619144734e-06,0.0031578193770128,0.0043485280841435,0.0019671106698821
hh17,2025-09-18-14-26,255.52659872297363,0.9336992349117652,-137.69027207703243,35.040852890502734,57.992092,1.1130913998550026e-05,9.21275115497808e-06,0.0032930611093374,0.0046043942293702,0.0019817279893047
hh17,2025-09-18-14-26,255.99425550025907,0.9227781507682248,-135.0165927144259,35.85245514010653,57.300262,9.580949868133249e-06,8.241237562788041e-06,0.0030552314077024,0.004147057437301,0.0019634053781037
hh17,2025-09-18-14-26,256.9205576742318,0.9174541782553852,-134.09788431856373,35.713765702400835,56.502193,8.858764800164185e-06,8.014254449914851e-06,0.0029863221624191,0.0040023844662047,0.0019702598586334
hh17,2025-09-18-14-26,263.10492663174807,0.9338741528865684,-139.21920087270732,33.67336659647357,56.44578,1.212398665446582e-05,9.883062851637242e-06,0.0034347113462363,0.0048504033118163,0.0020190193806563
hh17,2025-09-18-14-26,268.6966855123593,0.9285897148230816,-138.57290564599032,33.26138723159936,54.743034,1.1980549057551016e-05,9.800319328694009e-06,0.0033976680081895,0.0047563484885021,0.0020389875278769
hh17,2025-09-18-14-26,272.0794737574303,0.9235198170380826,-137.54960492952446,32.66199891126209,53.434456,1.1486229247307296e-05,9.676293359625165e-06,0.0033498756742223,0.0046400097114841,0.0020597416369605
hh17,2025-09-18-14-26,270.1767939830291,0.9323213275703236,-140.65224135886558,32.106938924678545,54.852753,1.2671544420382392e-05,1.0604235059794471e-05,0.0035719178270621,0.0050757998668107,0.0020680357873136
hh17,2025-09-18-14-26,276.51889016098124,0.9293090660926382,-142.16530049394007,30.366461246397392,53.1756,1.271436386754825e-05,1.1433936870939066e-05,0.0037113928029061,0.0052880366412392,0.002134748964573
hh17,2025-09-18-14-26,174.3640648944285,0.8806901274045951,-82.88138561473838,45.32738667352557,63.931007,4.93111897380691e-06,2.689789649853612e-07,0.001963167729163,0.0038093590011071,0.0001169764572188
hh17,2025-09-18-14-26,174.65806254344335,0.886874105972355,-89.74117830203203,43.95662943487218,64.28318,4.269855383624191e-06,3.404131007889058e-07,0.0018098019217294,0.0034545992640741,0.0001650045793846
hh17,2025-09-18-14-26,176.16485675865616,0.8943082516829816,-96.5368624548218,42.75703358251597,64.02217,3.6965997087712566e-06,7.450757045461704e-07,0.0017346297261165,0.0031609396972148,0.0003083197550183
hh17,2025-09-18-14-26,179.13522105938392,0.9026536225240234,-103.0357146352503,41.97637160099494,63.367355,3.232193874036268e-06,1.5022328102541853e-06,0.0017521368121514,0.0029569974138727,0.00054727621043
hh17,2025-09-18-14-26,176.745700520123,0.8965962420485241,-92.63757987071072,42.84773134644046,63.461685,3.984336711555329e-06,9.026819226940084e-07,0.001798620217666,0.0032539584605957,0.0003432819747363
hh17,2025-09-18-14-26,178.9374095176057,0.9052764257484178,-94.51976749230732,42.16202315808288,62.625957,3.846114749653112e-06,1.6193585248860293e-06,0.001850333208891,0.0031367170773815,0.0005639493404005
hh17,2025-09-18-14-26,177.77926667030658,0.9001208699898212,-89.30464175514601,43.17448789914311,62.815617,4.161072696502948e-06,1.3137429517573098e-06,0.0018822852676366,0.0033184732763719,0.0004460972589012
hh17,2025-09-18-14-26,176.42030040227434,0.8343655045939908,-69.7553210975928,45.43923536681447,64.060745,6.3844608563412415e-06,1.6507869366274585e-06,0.0027469981157262,0.005253505899055,0.0002404903323973
hh17,2025-09-18-14-26,175.73666874861564,0.8456732356522015,-70.98758860951352,45.69016748338789,63.969555,6.361825017683037e-06,1.0605809771373055e-06,0.0025669953784105,0.0049925510461832,0.0001414397106379
hh17,2025-09-18-14-26,177.67550938712338,0.837209612880429,-65.66856755313162,44.67929410991794,62.520226,7.0343053922416015e-06,1.891034318349629e-06,0.002859802490858,0.0054445664488094,0.0002750385329066
hh17,2025-09-18-14-26,187.7033754876356,0.9007071219465568,-46.51003983012794,42.57668752225635,54.888214,8.595106752895899e-06,1.70377044058752e-06,0.0029313947921856,0.0054391207204856,0.0004236688638857
hh17,2025-09-18-14-26,188.6251279581029,0.8948945036397171,-42.545370446245215,41.36503694970956,53.42035,1.0638992120377316e-05,5.419448021875532e-07,0.0030574205235791,0.0059277310492978,0.0001871099978605
hh17,2025-09-18-14-26,190.04138074845716,0.8899815136914826,-38.42931093469045,40.17026311914321,51.77357,1.3129884084456424e-05,-5.080601592742685e-07,0.0032041806728843,0.0064102649508456,-1.903605076886868e-06
hh17,2025-09-18-14-26,185.46403731501852,0.8850198524433783,-43.73438840923359,41.93349746122152,53.41576,1.1724167681973871e-05,-4.2805263126624457e-07,0.0030731621568336,0.0061389768323883,7.347481279047515e-06
hh17,2025-09-18-14-26,181.7509899557852,0.8804396547043623,-49.37967478648309,43.74823370648524,55.054462,1.0308585547263946e-05,8.429916196060447e-08,0.0029576333796279,0.0058265057864405,8.876097281534629e-05
hh17,2025-09-18-14-26,127.047966288526,0.997973464126177,-36.19640509141621,34.67791655309594,46.548355,2.7863525311022912e-05,3.481402502071492e-05,0.006057912823191,0.0074875379778991,0.004628287668483
hh17,2025-09-18-14-26,137.38225180469232,0.9973960854569628,-29.15402933301232,32.60229425675156,45.56969,2.862825266968812e-05,3.558614065724795e-05,0.0061419829095542,0.0076735002751469,0.0046104655439615
hh17,2025-09-18-14-26,148.73939003674323,0.9961319494753252,-22.73141123021776,30.21195130643756,44.26295,2.973594743965873e-05,3.682634798513641e-05,0.0062673418029255,0.0079126362764515,0.0046220473293996
hh17,2025-09-18-14-26,161.2096077373988,0.9940818686405544,-17.300350382870704,28.128520367652094,43.133293,3.101064517055676e-05,3.819721557223556e-05,0.0064040025202624,0.0081618993067725,0.0046461057337523
hh17,2025-09-18-14-26,149.42067268238776,0.9959056367163636,-30.33528579126485,34.04830044863075,48.024883,2.7700430846464224e-05,3.4200239446201634e-05,0.0060109705648451,0.0074801432338969,0.0045417978957934
hh17,2025-09-18-14-26,159.8495375091854,0.994038644309262,-31.77589438320129,35.850943633439,50.852093,2.6686261216358685e-05,3.271788270881497e-05,0.0058666349018314,0.0072638911444325,0.0044693786592303
hh17,2025-09-18-14-26,150.69980718320707,0.9953192090509642,-36.98596210442168,36.95946249795009,51.118065,2.5817789876955537e-05,3.20914422364379e-05,0.0057989735840573,0.0071167989172994,0.0044811482508151
hh17,2025-09-18-14-26,172.15515768809126,0.9917327316600127,-21.434063216988815,31.677110390098417,47.25102,2.98799813808168e-05,3.604796385580817e-05,0.0062009316320507,0.0078482860202795,0.0045535772438218
hh17,2025-09-18-14-26,181.49729186187224,0.988926049318962,-25.105842178353328,35.372724053154954,51.365925,2.848025557564116e-05,3.377412215926902e-05,0.0059844436584423,0.0075234421724699,0.0044454451444146
hh17,2025-09-18-14-26,188.77945524996517,0.9855164226981156,-28.12197326810542,38.399148222076654,54.863182,2.6707473340033595e-05,3.15060394725335e-05,0.005767944379489,0.0072231470411721,0.004312741717806
hh17,2025-09-18-14-26,170.25571756546103,0.99191757717432,-28.073022637853,35.37349282581467,51.05889,2.7538996555872467e-05,3.325078872538522e-05,0.0059251082251635,0.0073927325305106,0.0044574839198163
hh17,2025-09-18-14-26,167.8999596240469,0.9918870038668206,-34.24543377818463,37.9763586381566,54.08435,2.531923482038413e-05,3.099694229645063e-05,0.0056974056753525,0.0070121263466382,0.0043826850040667
hh17,2025-09-18-14-26,189.23324354829148,0.93693956623505,-110.89270394371418,43.94428744246492,59.60551,3.6842771025566647e-06,5.587602745634755e-06,0.0024273024790685,0.0031607854454518,0.0016938195126852
hh17,2025-09-18-14-26,186.48412702713352,0.9282903072599832,-107.8539767237788,43.04556066782247,60.307594,3.434542796037416e-06,4.475910306110876e-06,0.0022215668828393,0.0030197930549405,0.001423340710738
hh17,2025-09-18-14-26,189.41435707092896,0.9310499875334703,-112.79267037727011,42.861353221605306,60.801548,3.196176945245571e-06,4.7652370554000765e-06,0.0022666312437321,0.0030541814893326,0.0014790809981316
hh17,2025-09-18-14-26,188.63799204680777,0.9235987980824564,-113.7701517225713,42.02299854997212,62.13455,2.8470656432133848e-06,3.881409743156409e-06,0.0020987944410153,0.002966203266691,0.0012313856153396
hh17,2025-09-18-14-26,183.49024853513944,0.9125388162401896,-108.82526133840032,41.81384408385564,62.666656,2.927669004269466e-06,2.597699528302962e-06,0.0018813655782469,0.0028883586277759,0.000874372528718
hh17,2025-09-18-14-26,193.91148638110704,0.9346239896092924,-117.9712983132048,42.40500461379032,61.595,3.104337819567917e-06,5.1924849439664535e-06,0.0023521397908409,0.0031565173599112,0.0015477622217705
hh17,2025-09-18-14-26,198.3789374220267,0.9450550222895224,-121.22784429656336,42.96695888122446,60.88453,3.805400753605661e-06,6.48011560422852e-06,0.0026215005142426,0.0034524521581734,0.0017905488703119
hh17,2025-09-18-14-26,200.00080008876952,0.9545160552912996,-122.88486332351576,43.99445253026136,59.789104,5.005244255068466e-06,7.744842882903128e-06,0.0029010846453205,0.0038542936117249,0.001947875678916
hh17,2025-09-18-14-26,194.9512021372208,0.950064388439846,-117.79080966705796,44.71345799108485,59.277,4.469272588946949e-06,7.151668727641094e-06,0.0027524884680709,0.0035760437269815,0.0019289332091603
hh17,2025-09-18-14-26,191.4137164445793,0.953623367424914,-113.65025532357382,46.30608801627917,57.967175,5.231255434453927e-06,7.728607677253372e-06,0.0028635214848596,0.0036936819265591,0.0020333610431602
hh17,2025-09-18-14-26,190.1316421460816,0.960887163585996,-113.81609557835785,47.71110071799498,56.932163,6.491902375851829e-06,8.817939358743584e-06,0.0030956606202303,0.004065567885368,0.0021257533550926
hh17,2025-09-18-14-26,187.9340989738915,0.9561877475185984,-109.0790645902357,47.60433231693583,57.0774,6.006227579734864e-06,8.203368764464383e-06,0.0029510597398571,0.0038030218960536,0.0020990975836606
hh17,2025-09-18-14-26,190.96230348558947,0.9455390996582642,-112.64257142743578,45.04298938391102,58.847023,4.2803171958439744e-06,6.663164632775063e-06,0.0026407484427943,0.00338521587737,0.0018962810082187
hh17,2025-09-18-14-26,187.96567752230743,0.9409198067415548,-107.61290146380388,44.98538077888995,58.747253,4.229411785430185e-06,6.153342315174344e-06,0.0025412602340246,0.0032602397115208,0.0018222807565285
hh17,2025-09-18-14-26,185.40023315437128,0.9753933194511776,-119.90050431136608,48.95023629750042,55.137817,1.0345766847289434e-05,1.1948079379694922e-05,0.0037635997836566,0.0052825457809985,0.0022446537863147
hh17,2025-09-18-14-26,192.9494069361936,0.9696464161845952,-121.93664829766344,47.18207167113088,56.621006,8.511222895736089e-06,1.040126748354864e-05,0.0034833635166568,0.0048423840032191,0.0021243430300946
hh17,2025-09-18-14-26,191.6592017224648,0.9655621561491268,-117.87444497051668,47.64854519236574,56.768265,7.331688301428497e-06,9.536471877775844e-06,0.0032753255331051,0.0044228497484849,0.0021278013177254
hh17,2025-09-18-14-26,186.4350954414313,0.9668821674858498,-112.33429376905076,49.21182652440951,55.803604,7.930160543142362e-06,9.90136785282878e-06,0.0033221654619198,0.0044478862196436,0.0021964447041959
hh17,2025-09-18-14-26,197.9240920130966,0.9627019705199518,-122.95351939667668,45.46500293932661,58.274918,6.6586788814216405e-06,9.02067425966418e-06,0.0031909311990403,0.0043414260129148,0.0020404363851657
hh17,2025-09-18-14-26,214.71842707466047,0.9266862628682436,-30.79673618208335,36.760803736379415,53.761734,9.758883131370323e-06,9.380490097474658e-06,0.0036787625761972,0.0057116797143612,0.0016458454380333
hh17,2025-09-18-14-26,216.7688648011692,0.9334097548881712,-30.7890059703073,37.57548427740157,54.58751,1.0069791647714424e-05,1.1717449786201114e-05,0.0038587567053499,0.0056970562963228,0.0020204571143771
hh17,2025-09-18-14-26,214.1470054638488,0.9358366429524396,-33.66506648438349,38.3424821047231,56.238575,8.996812694801373e-06,1.1725457420712677e-05,0.0037678753147737,0.0054299698269728,0.0021057808025746
hh17,2025-09-18-14-26,211.110724385137,0.9321720630604338,-35.651371157970004,38.24544869115268,56.72202,7.945851075669884e-06,9.959244044967878e-06,0.0035539417922978,0.0052319624233948,0.0018759211612007
hh17,2025-09-18-14-26,210.65325305164487,0.9364154272909644,-36.64847281730837,39.36776584421561,57.29223,8.21207095382382e-06,1.1204110810639e-05,0.0036457536531331,0.0051894929759974,0.0021020143302688
hh17,2025-09-18-14-26,215.9345727644649,0.9401820060623004,-31.894435520365363,39.03165748829374,55.540203,1.0734686864935736e-05,1.391482304588886e-05,0.0040377975839938,0.0057115182377021,0.0023640769302854
hh17,2025-09-18-14-26,212.0339743487788,0.9466510719370598,-34.38257140370581,40.82086134993029,56.68883,1.1429637315775176e-05,1.570547052292578e-05,0.0041706444355823,0.0056869645340668,0.0026543243370978
hh17,2025-09-18-14-26,184.79569940782807,0.9275434575845436,-103.0877387025474,43.24111239626206,60.10121,3.716382976148165e-06,4.3684522053265625e-06,0.0022188006026918,0.0030413316717808,0.0013962695336028
hh17,2025-09-18-14-26,183.5659374503932,0.9201507791185716,-103.77134983556432,42.33971245406946,61.116756,3.425199056013633e-06,3.378896840708e-06,0.0020434427675877,0.0029690874550995,0.0011177980800759
hh17,2025-09-18-14-26,181.00117639347025,0.9123578363164856,-99.28236034875712,41.96304912378095,61.961033,3.5837365551330424e-06,2.3766908751210203e-06,0.001911857681809,0.0030117887718354,0.0008119265917826
hh17,2025-09-18-14-26,180.84462458698195,0.913468402925971,-94.9378520363105,42.30347845322288,61.75296,3.835775269925039e-06,2.504719374883862e-06,0.0019622730056153,0.0030922343068809,0.0008323117043498
hh17,2025-09-18-14-26,181.65231960677016,0.9119540578070962,-103.87437219501714,41.888376228802414,62.21274,3.266641868814217e-06,2.401030132862726e-06,0.0018815154106913,0.0029387728801697,0.000824257941213
hh17,2025-09-18-14-26,178.5634367098793,0.8777719579163693,-55.74526065204788,45.37448959203712,56.872784,8.909374188529292e-06,5.336486861698706e-07,0.0028046287969909,0.0054356742931629,0.0001735833008189
hh17,2025-09-18-14-26,176.37905739418045,0.8770150049927616,-62.667178452381634,46.45201931917424,58.93126,7.562015638204196e-06,6.910675915732382e-07,0.0026007253537939,0.0049930474283353,0.0002084032792524
hh17,2025-09-18-14-26,175.22759287218605,0.8768299837697907,-69.50192392244745,46.84413324335424,60.96153,6.4847789998122986e-06,6.360524424897949e-07,0.0023807395693558,0.0045675554797565,0.0001939236589551
hh17,2025-09-18-14-26,174.67636242713218,0.8774405713764613,-76.15332487712097,46.48668430010567,62.751408,5.659725729756622e-06,4.3837285851817777e-07,0.0021632153068929,0.004179160951751,0.0001472696620348
hh17,2025-09-18-14-26,176.63498382747818,0.8860177019450421,-67.54056207702774,47.27378133936614,59.566433,6.328064453997389e-06,1.340393475114922e-06,0.0024441722198481,0.0044947628607999,0.0003935815788962
hh17,2025-09-18-14-26,177.60737495338077,0.89499246121978,-71.87514048130578,47.525915015179415,59.88582,5.425518447318394e-06,2.1321758671566637e-06,0.0023413439073217,0.0040696714373041,0.0006130163773393
hh17,2025-09-18-14-26,178.4716062637546,0.8953003027987403,-65.45491663909668,47.5208495445121,58.45324,6.047904900114226e-06,2.2625666635960207e-06,0.0025189715792756,0.0044055792648682,0.0006323638936831
hh17,2025-09-18-14-26,129.73583836673876,0.9918725957563898,-95.53697720662716,48.42004067191266,52.51895,1.946877328967953e-05,2.5222279995008112e-05,0.0050934732528416,0.0062273643097933,0.00395958219589
hh17,2025-09-18-14-26,119.12486356126908,0.9938031068454514,-88.30634475758045,45.50671449829225,51.16215,2.1839083648347003e-05,2.874221587990372e-05,0.0054163527464545,0.00649886719509,0.0043338382978191
hh17,2025-09-18-14-26,109.72712678300468,0.9953133228107272,-80.46431004976623,42.37185687691991,49.46167,2.4105523217733557e-05,3.1840968993979524e-05,0.0057052043032097,0.0067908144214016,0.0046195941850177
hh17,2025-09-18-14-26,121.25862628535693,0.9945999456357394,-77.97948563759476,43.39651840102224,50.44304,2.2908303133759096e-05,3.012948381298179e-05,0.005548213525056,0.0066315310554634,0.0044648959946487
hh17,2025-09-18-14-26,131.81546772489617,0.9932817792399864,-75.21866490014054,44.12462955256192,51.60032,2.169481970427621e-05,2.83963367344591e-05,0.0053836752665249,0.0064681463305123,0.0042992042025374
hh17,2025-09-18-14-26,131.33174687567572,0.9971665220877212,-43.87008381234563,37.18789041005108,49.051174,2.624008991169964e-05,3.311812337001585e-05,0.0058871122350499,0.0071802773253067,0.004593947144793
hh17,2025-09-18-14-26,143.0565411696913,0.995858283231472,-43.41256092247124,38.07741675384983,51.351654,2.5109546988041005e-05,3.1708898740398735e-05,0.0057521112548834,0.0069945025241514,0.0045097199856154
hh17,2025-09-18-14-26,153.7138045757932,0.9941087520661144,-42.558591231476726,38.87890510567616,53.792953,2.4083582496473026e-05,3.0414800243045027e-05,0.0056261468063942,0.0068276749725237,0.0044246186402647
hh17,2025-09-18-14-26,136.04094990863643,0.9959417448467724,-50.76687576094511,39.063895816690064,51.076523,2.4698073426787487e-05,3.164967143962324e-05,0.0057333478485906,0.0069172192787357,0.0045494764184455
hh17,2025-09-18-14-26,140.7594284111576,0.9941947614570394,-56.97201308864382,40.60099516024616,52.77864,2.304001699765502e-05,3.0016425941184723e-05,0.005562188711367,0.0066746537064238,0.0044497237163103
hh17,2025-09-18-14-26,210.10982804517252,0.962824878730273,-30.959727170793656,40.80864093903247,56.6175,1.844021240412311e-05,2.349119552444266e-05,0.0050113769929848,0.0065430127114823,0.0034797412744872
hh17,2025-09-18-14-26,217.05636180303708,0.9633660614147465,-25.839716392156845,39.0546254172596,54.097572,2.254842693987261e-05,2.6991058426786375e-05,0.0053922823312776,0.0070774082669758,0.0037071563955794
hh17,2025-09-18-14-26,214.61741459718647,0.9701672166640692,-24.46215473925264,38.385092121122526,54.091534,2.5647528130867205e-05,3.0100026243508597e-05,0.0056773439524798,0.007336264068123,0.0040184238368366
hh17,2025-09-18-14-26,204.70610704198992,0.976014800995003,-27.531733644770867,39.719237040170775,56.059395,2.493669061232353e-05,2.9565695605591888e-05,0.0055995813489992,0.0071199703336266,0.0040791923643719
hh17,2025-09-18-14-26,210.71291750966503,0.9758423429414932,-22.785969985536155,37.36780698202367,53.38717,2.824806052751197e-05,3.2595622637726265e-05,0.0059044713141495,0.0075602150545608,0.0042487275737381
hh17,2025-09-18-14-26,222.98064835728573,0.9640252324669548,-21.510659221566925,36.635842981559975,51.666473,2.649518944490245e-05,3.0579377062442874e-05,0.0057616128718782,0.0075794358184731,0.0039437899252833
hh17,2025-09-18-14-26,227.65384807980183,0.9643168209945144,-17.72332124237323,33.81393116197621,49.332043,2.9783373580553864e-05,3.3892149423264845e-05,0.0060868220216838,0.0080179734456454,0.0041556705977222
hh17,2025-09-18-14-26,215.83915046390567,0.9751994249406852,-18.42133806547966,34.15988650848019,50.597748,3.099743584127579e-05,3.550682971630665e-05,0.006192008190663,0.007984817618179,0.004399198763147
hh17,2025-09-18-14-26,220.4039648485177,0.973866147599846,-14.402966971686425,30.873339053515068,47.904613,3.3105723795513144e-05,3.799300798104095e-05,0.0064346878752917,0.0083540669917707,0.0045153087588126
hh17,2025-09-18-14-26,224.8413618159784,0.969451730985116,-16.199398830382734,32.507126262070486,48.92053,3.174158664884551e-05,3.625406534970533e-05,0.0062868045231135,0.008200841705462,0.004372767340765
hh17,2025-09-18-14-26,182.5834118557432,0.9659170876499829,-106.27500802628754,49.965775342752615,55.554188,8.132750974912838e-06,9.910001481822896e-06,0.0032923512582855,0.0043568647197234,0.0022278377968477
hh17,2025-09-18-14-26,180.75623062454105,0.971652218436091,-109.2583986843687,50.612843007349,54.89195,9.328920485603144e-06,1.1040349984647386e-05,0.0035282541954144,0.0047660151277465,0.0022904932630823
hh17,2025-09-18-14-26,178.5167728647355,0.9763444304482732,-112.80300423755403,50.77016027426526,54.445946,1.0609948189094592e-05,1.2269905344861338e-05,0.00376823699446,0.0051844341332944,0.0023520398556256
hh17,2025-09-18-14-26,173.48123473680533,0.9759650754431504,-104.90728700554008,51.6987870782308,54.332424,1.0794065758354391e-05,1.252461961594815e-05,0.0037472869238348,0.005042811321544,0.0024517625261255
hh17,2025-09-18-14-26,170.83751795920267,0.9742816107353776,-96.52490756470728,51.70010095513311,54.880077,1.0825228406296412e-05,1.2680324994560347e-05,0.0037052610623627,0.0048797756624963,0.0025307464622291
hh17,2025-09-18-14-26,175.78051176872674,0.8876742832272551,-80.31783751665027,45.77411131290459,62.603012,4.992321999955691e-06,8.83620720875382e-07,0.0020494269257287,0.0038093617981857,0.0002894920532718
hh17,2025-09-18-14-26,177.40472016226812,0.8972301989074787,-83.83209110284474,44.75267086242364,62.31064,4.507768470894388e-06,1.4405781217378313e-06,0.0019932281882187,0.0035284402554629,0.0004580161209745
hh17,2025-09-18-14-26,179.13749779816666,0.9059436793991608,-86.88841316162703,43.83025271121623,61.94836,4.218153933097552e-06,2.056205863691621e-06,0.0019929765130021,0.0033368625962288,0.0006490904297755
hh17,2025-09-18-14-26,177.32828239797152,0.8956192140235193,-78.03428642671182,46.39994292485517,61.261658,4.91954927171988e-06,1.7842365398368026e-06,0.0021559827633016,0.0037776561878568,0.0005343093387464
hh17,2025-09-18-14-26,178.89778192479068,0.9041269396699032,-75.80506436363657,47.07141466671893,60.089893,4.8034110891504e-06,2.8683645994313028e-06,0.0022811907505585,0.0037391670049177,0.0008232144961993
hh17,2025-09-18-14-26,139.3899949548919,0.9901847383320224,-91.9070614921149,49.22667741549459,52.921375,1.812335921997018e-05,2.3140813462596367e-05,0.0048854039137159,0.0060397808899013,0.0037310269375306
hh17,2025-09-18-14-26,139.44862141120726,0.9907845198558696,-81.86549972872466,47.03989262392776,52.783096,1.923046206706698e-05,2.4876372456930715e-05,0.0050409517578114,0.00614943332899,0.0039324701866328
hh17,2025-09-18-14-26,141.4344364431006,0.991348368957972,-72.0160944451085,44.536851261961736,53.197006,2.0269140709458437e-05,2.653390493788615e-05,0.0052029161253718,0.0062921330950392,0.0041136991557043
hh17,2025-09-18-14-26,147.89868573378405,0.9876040173326054,-88.05117258739273,49.678681836352425,53.569138,1.669634497690942e-05,2.1053561658864417e-05,0.0046645731974281,0.0058279867969453,0.0035011595979108
hh17,2025-09-18-14-26,155.44800525415002,0.9842424470313056,-83.80230395050863,49.69137118279131,54.78587,1.5181967770882064e-05,1.903880984897865e-05,0.0044391033877823,0.0055869430105382,0.0032912637650265
hh17,2025-09-18-14-26,182.7316374085718,0.97713055101007,-45.97067277720333,41.861934826938864,62.062965,1.6285971608104367e-05,2.2424532660911243e-05,0.0048244131417306,0.0059718313897453,0.003676994893716
hh17,2025-09-18-14-26,180.5292215857209,0.981896560661044,-43.215587684383365,41.289406211654246,61.26714,1.876719435505901e-05,2.488966263514488e-05,0.005085317910688,0.0062576627284954,0.0039129730928806
hh17,2025-09-18-14-26,190.4316916654616,0.9765759266128168,-38.99573707764012,41.45803327205981,60.71275,1.858304307382132e-05,2.4414157249715945e-05,0.0050522693115487,0.0063102624586173,0.00379427616448
hh17,2025-09-18-14-26,197.9064985016882,0.9762025457022628,-32.903723711280975,40.95253915287888,58.60657,2.156045243436921e-05,2.6781050628050817e-05,0.0053098848883152,0.0066952053757053,0.0039245644009251
hh17,2025-09-18-14-26,194.14028887034823,0.9812913321686192,-30.7324218874752,40.19737874851906,57.349865,2.435396568588162e-05,2.9191486307405744e-05,0.0055458790610996,0.0069520130638417,0.0041397450583575
hh17,2025-09-18-14-26,200.48048886822207,0.9701412117818282,-34.88233377533925,41.348464038959904,59.049377,1.8453350129565218e-05,2.3981254706797493e-05,0.0050288449626675,0.0064061027395869,0.0036515871857482
hh17,2025-09-18-14-26,201.6669965522208,0.9634858068691192,-37.072938304744525,41.86093983207768,59.07077,1.5328003473478754e-05,2.0801343781274454e-05,0.0046957640217257,0.0060575386325544,0.003333989410897
hh17,2025-09-18-14-26,279.05280208366264,0.9219543406980448,-140.35597371900317,29.296818263794503,51.798847,1.1703844580809298e-05,1.1203821435618969e-05,0.0036267058990485,0.0050857464507723,0.0021676653473247
hh17,2025-09-18-14-26,276.12248892619186,0.9198023488382758,-137.70342384826023,30.745818418141468,52.15676,1.1187375587628896e-05,1.0173679372008517e-05,0.0034258642412007,0.0047365659186467,0.0021151625637547
